title,group,dying,flag5,flag10,time,oc,pgr
All cause mortality,1,0,,,0,mortality_cause,htn
All cause mortality,1,0.0047102047,,,0.0164383562,mortality_cause,htn
All cause mortality,1,0.0141303921,,,0.0273972603,mortality_cause,htn
All cause mortality,1,0.0188405968,,,0.0547945205,mortality_cause,htn
All cause mortality,1,0.0282607842,,,0.0575342466,mortality_cause,htn
All cause mortality,1,0.0329709889,,,0.0794520548,mortality_cause,htn
All cause mortality,1,0.0376811936,,,0.0821917808,mortality_cause,htn
All cause mortality,1,0.047101381,,,0.0931506849,mortality_cause,htn
All cause mortality,1,0.0518115857,,,0.104109589,mortality_cause,htn
All cause mortality,1,0.0565217904,,,0.1068493151,mortality_cause,htn
All cause mortality,1,0.0706517385,,,0.1123287671,mortality_cause,htn
All cause mortality,1,0.0800719259,,,0.1178082192,mortality_cause,htn
All cause mortality,1,0.0847821306,,,0.1205479452,mortality_cause,htn
All cause mortality,1,0.094202318,,,0.1287671233,mortality_cause,htn
All cause mortality,1,0.1036225055,,,0.1424657534,mortality_cause,htn
All cause mortality,1,0.1130426929,,,0.1452054795,mortality_cause,htn
All cause mortality,1,0.1177528976,,,0.1506849315,mortality_cause,htn
All cause mortality,1,0.1224631024,,,0.1534246575,mortality_cause,htn
All cause mortality,1,0.1271733072,,,0.1589041096,mortality_cause,htn
All cause mortality,1,0.1365934945,,,0.1643835616,mortality_cause,htn
All cause mortality,1,0.1413036993,,,0.1863013699,mortality_cause,htn
All cause mortality,1,0.1460139041,,,0.197260274,mortality_cause,htn
All cause mortality,1,0.1507241088,,,0.2,mortality_cause,htn
All cause mortality,1,0.1554343136,,,0.2054794521,mortality_cause,htn
All cause mortality,1,0.1601445184,,,0.2219178082,mortality_cause,htn
All cause mortality,1,0.1648547232,,,0.2273972603,mortality_cause,htn
All cause mortality,1,0.1695649279,,,0.2356164384,mortality_cause,htn
All cause mortality,1,0.1836948756,,,0.2410958904,mortality_cause,htn
All cause mortality,1,0.1884050804,,,0.2438356164,mortality_cause,htn
All cause mortality,1,0.1931152852,,,0.2465753425,mortality_cause,htn
All cause mortality,1,0.19782549,,,0.2493150685,mortality_cause,htn
All cause mortality,1,0.2025356948,,,0.2547945205,mortality_cause,htn
All cause mortality,1,0.2072458996,,,0.2575342466,mortality_cause,htn
All cause mortality,1,0.2119561044,,,0.2684931507,mortality_cause,htn
All cause mortality,1,0.2213762917,,,0.2739726027,mortality_cause,htn
All cause mortality,1,0.2307964789,,,0.2794520548,mortality_cause,htn
All cause mortality,1,0.2355066838,,,0.2821917808,mortality_cause,htn
All cause mortality,1,0.2402168886,,,0.2876712329,mortality_cause,htn
All cause mortality,1,0.2449270934,,,0.2904109589,mortality_cause,htn
All cause mortality,1,0.2496372982,,,0.2931506849,mortality_cause,htn
All cause mortality,1,0.2543475031,,,0.298630137,mortality_cause,htn
All cause mortality,1,0.2590577079,,,0.3095890411,mortality_cause,htn
All cause mortality,1,0.2731876551,,,0.3150684932,mortality_cause,htn
All cause mortality,1,0.2826078423,,,0.3232876712,mortality_cause,htn
All cause mortality,1,0.2873180472,,,0.3287671233,mortality_cause,htn
All cause mortality,1,0.292028252,,,0.3315068493,mortality_cause,htn
All cause mortality,1,0.3014484393,,,0.3342465753,mortality_cause,htn
All cause mortality,1,0.3061586441,,,0.3369863014,mortality_cause,htn
All cause mortality,1,0.310868849,,,0.3397260274,mortality_cause,htn
All cause mortality,1,0.3155790539,,,0.3479452055,mortality_cause,htn
All cause mortality,1,0.3202892588,,,0.3534246575,mortality_cause,htn
All cause mortality,1,0.3249994637,,,0.3589041096,mortality_cause,htn
All cause mortality,1,0.3391294105,,,0.3616438356,mortality_cause,htn
All cause mortality,1,0.3438396155,,,0.3643835616,mortality_cause,htn
All cause mortality,1,0.3485498204,,,0.3698630137,mortality_cause,htn
All cause mortality,1,0.3532600253,,,0.3753424658,mortality_cause,htn
All cause mortality,1,0.3579702302,,,0.3780821918,mortality_cause,htn
All cause mortality,1,0.3673904173,,,0.3863013699,mortality_cause,htn
All cause mortality,1,0.3721006223,,,0.3890410959,mortality_cause,htn
All cause mortality,1,0.3768108272,,,0.3917808219,mortality_cause,htn
All cause mortality,1,0.3815210321,,,0.397260274,mortality_cause,htn
All cause mortality,1,0.3956509787,,,0.402739726,mortality_cause,htn
All cause mortality,1,0.4003611837,,,0.4054794521,mortality_cause,htn
All cause mortality,1,0.4144911303,,,0.4082191781,mortality_cause,htn
All cause mortality,1,0.4192013353,,,0.4136986301,mortality_cause,htn
All cause mortality,1,0.4239115403,,,0.4164383562,mortality_cause,htn
All cause mortality,1,0.4427510234,,,0.4219178082,mortality_cause,htn
All cause mortality,1,0.4474612285,,,0.4273972603,mortality_cause,htn
All cause mortality,1,0.4521714335,,,0.4328767123,mortality_cause,htn
All cause mortality,1,0.4568816386,,,0.4383561644,mortality_cause,htn
All cause mortality,1,0.4663018258,,,0.4410958904,mortality_cause,htn
All cause mortality,1,0.4710120308,,,0.4438356164,mortality_cause,htn
All cause mortality,1,0.4757222359,,,0.4465753425,mortality_cause,htn
All cause mortality,1,0.4851424231,,,0.4602739726,mortality_cause,htn
All cause mortality,1,0.4898526281,,,0.4630136986,mortality_cause,htn
All cause mortality,1,0.4992728153,,,0.4684931507,mortality_cause,htn
All cause mortality,1,0.5039830204,,,0.4794520548,mortality_cause,htn
All cause mortality,1,0.5228225028,,,0.4821917808,mortality_cause,htn
All cause mortality,1,0.527532708,,,0.4849315068,mortality_cause,htn
All cause mortality,1,0.5369528952,,,0.4876712329,mortality_cause,htn
All cause mortality,1,0.5463730825,,,0.4904109589,mortality_cause,htn
All cause mortality,1,0.5510832876,,,0.4931506849,mortality_cause,htn
All cause mortality,1,0.5557934928,,,0.498630137,mortality_cause,htn
All cause mortality,1,0.569923439,,,0.504109589,mortality_cause,htn
All cause mortality,1,0.5840533852,,,0.5068493151,mortality_cause,htn
All cause mortality,1,0.5934735725,,,0.5095890411,mortality_cause,htn
All cause mortality,1,0.5981837777,,,0.5123287671,mortality_cause,htn
All cause mortality,1,0.602893983,,,0.5178082192,mortality_cause,htn
All cause mortality,1,0.6123141702,,,0.5232876712,mortality_cause,htn
All cause mortality,1,0.6170243755,,,0.5260273973,mortality_cause,htn
All cause mortality,1,0.6217345807,,,0.5315068493,mortality_cause,htn
All cause mortality,1,0.626444786,,,0.5369863014,mortality_cause,htn
All cause mortality,1,0.6311549912,,,0.5397260274,mortality_cause,htn
All cause mortality,1,0.6358651965,,,0.5424657534,mortality_cause,htn
All cause mortality,1,0.6405754017,,,0.5452054795,mortality_cause,htn
All cause mortality,1,0.645285607,,,0.5506849315,mortality_cause,htn
All cause mortality,1,0.6499958122,,,0.5643835616,mortality_cause,htn
All cause mortality,1,0.6547060174,,,0.5671232877,mortality_cause,htn
All cause mortality,1,0.6594162227,,,0.5780821918,mortality_cause,htn
All cause mortality,1,0.6641264279,,,0.5808219178,mortality_cause,htn
All cause mortality,1,0.6688366332,,,0.5890410959,mortality_cause,htn
All cause mortality,1,0.6735468384,,,0.5945205479,mortality_cause,htn
All cause mortality,1,0.6829670256,,,0.597260274,mortality_cause,htn
All cause mortality,1,0.6970969712,,,0.6,mortality_cause,htn
All cause mortality,1,0.7018071765,,,0.6054794521,mortality_cause,htn
All cause mortality,1,0.7065173818,,,0.6082191781,mortality_cause,htn
All cause mortality,1,0.7159375689,,,0.6109589041,mortality_cause,htn
All cause mortality,1,0.7206477742,,,0.6136986301,mortality_cause,htn
All cause mortality,1,0.7253579795,,,0.6164383562,mortality_cause,htn
All cause mortality,1,0.7347781666,,,0.6191780822,mortality_cause,htn
All cause mortality,1,0.7394883719,,,0.6328767123,mortality_cause,htn
All cause mortality,1,0.7441985772,,,0.6383561644,mortality_cause,htn
All cause mortality,1,0.7489087826,,,0.6410958904,mortality_cause,htn
All cause mortality,1,0.7583289696,,,0.6438356164,mortality_cause,htn
All cause mortality,1,0.763039175,,,0.6493150685,mortality_cause,htn
All cause mortality,1,0.7677493803,,,0.6520547945,mortality_cause,htn
All cause mortality,1,0.7818793255,,,0.6575342466,mortality_cause,htn
All cause mortality,1,0.7865895309,,,0.6630136986,mortality_cause,htn
All cause mortality,1,0.796009718,,,0.6684931507,mortality_cause,htn
All cause mortality,1,0.8007199233,,,0.6767123288,mortality_cause,htn
All cause mortality,1,0.8054301287,,,0.6821917808,mortality_cause,htn
All cause mortality,1,0.8148503158,,,0.6849315068,mortality_cause,htn
All cause mortality,1,0.8195605211,,,0.6876712329,mortality_cause,htn
All cause mortality,1,0.8242707265,,,0.6904109589,mortality_cause,htn
All cause mortality,1,0.8336909135,,,0.6931506849,mortality_cause,htn
All cause mortality,1,0.8478208585,,,0.698630137,mortality_cause,htn
All cause mortality,1,0.852531064,,,0.7095890411,mortality_cause,htn
All cause mortality,1,0.8572412694,,,0.7123287671,mortality_cause,htn
All cause mortality,1,0.8619514748,,,0.7150684932,mortality_cause,htn
All cause mortality,1,0.8666616802,,,0.7178082192,mortality_cause,htn
All cause mortality,1,0.8760818672,,,0.7205479452,mortality_cause,htn
All cause mortality,1,0.8807920727,,,0.7260273973,mortality_cause,htn
All cause mortality,1,0.8902122597,,,0.7287671233,mortality_cause,htn
All cause mortality,1,0.8949224651,,,0.7315068493,mortality_cause,htn
All cause mortality,1,0.8996326706,,,0.7342465753,mortality_cause,htn
All cause mortality,1,0.9090528576,,,0.7424657534,mortality_cause,htn
All cause mortality,1,0.927892336,,,0.7452054795,mortality_cause,htn
All cause mortality,1,0.9326025415,,,0.7479452055,mortality_cause,htn
All cause mortality,1,0.9373127471,,,0.7506849315,mortality_cause,htn
All cause mortality,1,0.9467329341,,,0.7534246575,mortality_cause,htn
All cause mortality,1,0.9514431396,,,0.7616438356,mortality_cause,htn
All cause mortality,1,0.9561533452,,,0.7698630137,mortality_cause,htn
All cause mortality,1,0.9608635507,,,0.7726027397,mortality_cause,htn
All cause mortality,1,0.9702837377,,,0.7808219178,mortality_cause,htn
All cause mortality,1,0.9749939433,,,0.7835616438,mortality_cause,htn
All cause mortality,1,0.9797041488,,,0.7863013699,mortality_cause,htn
All cause mortality,1,0.9891243358,,,0.7917808219,mortality_cause,htn
All cause mortality,1,0.9938345413,,,0.7945205479,mortality_cause,htn
All cause mortality,1,1.0032547283,,,0.797260274,mortality_cause,htn
All cause mortality,1,1.0079649339,,,0.8054794521,mortality_cause,htn
All cause mortality,1,1.0126751395,,,0.8082191781,mortality_cause,htn
All cause mortality,1,1.0220953264,,,0.8109589041,mortality_cause,htn
All cause mortality,1,1.026805532,,,0.8136986301,mortality_cause,htn
All cause mortality,1,1.036225719,,,0.8273972603,mortality_cause,htn
All cause mortality,1,1.0409359245,,,0.8301369863,mortality_cause,htn
All cause mortality,1,1.0456461301,,,0.8356164384,mortality_cause,htn
All cause mortality,1,1.0503563357,,,0.8383561644,mortality_cause,htn
All cause mortality,1,1.0550665413,,,0.8410958904,mortality_cause,htn
All cause mortality,1,1.0644867282,,,0.8438356164,mortality_cause,htn
All cause mortality,1,1.0739069151,,,0.8520547945,mortality_cause,htn
All cause mortality,1,1.0786171207,,,0.8575342466,mortality_cause,htn
All cause mortality,1,1.0880373076,,,0.8602739726,mortality_cause,htn
All cause mortality,1,1.0974574946,,,0.8630136986,mortality_cause,htn
All cause mortality,1,1.1068776815,,,0.8657534247,mortality_cause,htn
All cause mortality,1,1.1115878871,,,0.8712328767,mortality_cause,htn
All cause mortality,1,1.1162980927,,,0.8739726027,mortality_cause,htn
All cause mortality,1,1.1210082984,,,0.8767123288,mortality_cause,htn
All cause mortality,1,1.125718504,,,0.8821917808,mortality_cause,htn
All cause mortality,1,1.1304287096,,,0.8876712329,mortality_cause,htn
All cause mortality,1,1.1492681858,,,0.895890411,mortality_cause,htn
All cause mortality,1,1.1539783915,,,0.898630137,mortality_cause,htn
All cause mortality,1,1.1586885972,,,0.901369863,mortality_cause,htn
All cause mortality,1,1.1633988029,,,0.9068493151,mortality_cause,htn
All cause mortality,1,1.1681090086,,,0.9095890411,mortality_cause,htn
All cause mortality,1,1.1775291955,,,0.9150684932,mortality_cause,htn
All cause mortality,1,1.1822394012,,,0.9205479452,mortality_cause,htn
All cause mortality,1,1.1869496069,,,0.9260273973,mortality_cause,htn
All cause mortality,1,1.1916598126,,,0.9287671233,mortality_cause,htn
All cause mortality,1,1.2010799995,,,0.9315068493,mortality_cause,htn
All cause mortality,1,1.2057902052,,,0.9342465753,mortality_cause,htn
All cause mortality,1,1.2199201486,,,0.9369863014,mortality_cause,htn
All cause mortality,1,1.2246303544,,,0.9424657534,mortality_cause,htn
All cause mortality,1,1.2293405601,,,0.9452054795,mortality_cause,htn
All cause mortality,1,1.238760747,,,0.9479452055,mortality_cause,htn
All cause mortality,1,1.2481809339,,,0.9506849315,mortality_cause,htn
All cause mortality,1,1.2528911396,,,0.9561643836,mortality_cause,htn
All cause mortality,1,1.2623113265,,,0.9589041096,mortality_cause,htn
All cause mortality,1,1.2717315134,,,0.9671232877,mortality_cause,htn
All cause mortality,1,1.2811517002,,,0.9698630137,mortality_cause,htn
All cause mortality,1,1.2905718871,,,0.9780821918,mortality_cause,htn
All cause mortality,1,1.2952820929,,,0.9808219178,mortality_cause,htn
All cause mortality,1,1.2999922987,,,0.9835616438,mortality_cause,htn
All cause mortality,1,1.3047025045,,,0.9890410959,mortality_cause,htn
All cause mortality,1,1.3094127103,,,0.9917808219,mortality_cause,htn
All cause mortality,1,1.3141229162,,,0.9945205479,mortality_cause,htn
All cause mortality,1,1.318833122,,,0.997260274,mortality_cause,htn
All cause mortality,1,1.3235433278,,,1.002739726,mortality_cause,htn
All cause mortality,1,1.3329635146,,,1.0109589041,mortality_cause,htn
All cause mortality,1,1.3423837014,,,1.0136986301,mortality_cause,htn
All cause mortality,1,1.3470939072,,,1.0219178082,mortality_cause,htn
All cause mortality,1,1.351804113,,,1.0246575342,mortality_cause,htn
All cause mortality,1,1.3565143189,,,1.0328767123,mortality_cause,htn
All cause mortality,1,1.3612245247,,,1.0383561644,mortality_cause,htn
All cause mortality,1,1.3800639985,,,1.0493150685,mortality_cause,htn
All cause mortality,1,1.3847742044,,,1.0520547945,mortality_cause,htn
All cause mortality,1,1.3894844103,,,1.0630136986,mortality_cause,htn
All cause mortality,1,1.3941946162,,,1.0657534247,mortality_cause,htn
All cause mortality,1,1.3989048221,,,1.0684931507,mortality_cause,htn
All cause mortality,1,1.403615028,,,1.0767123288,mortality_cause,htn
All cause mortality,1,1.4177449707,,,1.0821917808,mortality_cause,htn
All cause mortality,1,1.4224551766,,,1.0904109589,mortality_cause,htn
All cause mortality,1,1.4318753634,,,1.0931506849,mortality_cause,htn
All cause mortality,1,1.4412955502,,,1.095890411,mortality_cause,htn
All cause mortality,1,1.4460057561,,,1.098630137,mortality_cause,htn
All cause mortality,1,1.4507159621,,,1.101369863,mortality_cause,htn
All cause mortality,1,1.4601361489,,,1.104109589,mortality_cause,htn
All cause mortality,1,1.4742660913,,,1.1095890411,mortality_cause,htn
All cause mortality,1,1.4789762973,,,1.1232876712,mortality_cause,htn
All cause mortality,1,1.4836865033,,,1.1260273973,mortality_cause,htn
All cause mortality,1,1.4883967093,,,1.1287671233,mortality_cause,htn
All cause mortality,1,1.4931069153,,,1.1315068493,mortality_cause,htn
All cause mortality,1,1.4978171213,,,1.1397260274,mortality_cause,htn
All cause mortality,1,1.5025273273,,,1.1452054795,mortality_cause,htn
All cause mortality,1,1.511947514,,,1.1506849315,mortality_cause,htn
All cause mortality,1,1.51665772,,,1.1534246575,mortality_cause,htn
All cause mortality,1,1.521367926,,,1.1589041096,mortality_cause,htn
All cause mortality,1,1.5307881128,,,1.1671232877,mortality_cause,htn
All cause mortality,1,1.5354983188,,,1.1726027397,mortality_cause,htn
All cause mortality,1,1.5402085248,,,1.1753424658,mortality_cause,htn
All cause mortality,1,1.5449187308,,,1.1780821918,mortality_cause,htn
All cause mortality,1,1.5543389175,,,1.1808219178,mortality_cause,htn
All cause mortality,1,1.5590491235,,,1.1835616438,mortality_cause,htn
All cause mortality,1,1.5637593296,,,1.1863013699,mortality_cause,htn
All cause mortality,1,1.5731795162,,,1.1890410959,mortality_cause,htn
All cause mortality,1,1.5873094581,,,1.1917808219,mortality_cause,htn
All cause mortality,1,1.5920196642,,,1.202739726,mortality_cause,htn
All cause mortality,1,1.5967298703,,,1.2109589041,mortality_cause,htn
All cause mortality,1,1.606150057,,,1.2219178082,mortality_cause,htn
All cause mortality,1,1.6155702436,,,1.2246575342,mortality_cause,htn
All cause mortality,1,1.6249904303,,,1.2273972603,mortality_cause,htn
All cause mortality,1,1.634410617,,,1.2301369863,mortality_cause,htn
All cause mortality,1,1.6391208231,,,1.2383561644,mortality_cause,htn
All cause mortality,1,1.6485410098,,,1.2410958904,mortality_cause,htn
All cause mortality,1,1.6532512159,,,1.2438356164,mortality_cause,htn
All cause mortality,1,1.6626714026,,,1.2465753425,mortality_cause,htn
All cause mortality,1,1.6673816087,,,1.2520547945,mortality_cause,htn
All cause mortality,1,1.6720918148,,,1.2575342466,mortality_cause,htn
All cause mortality,1,1.676802021,,,1.2602739726,mortality_cause,htn
All cause mortality,1,1.6815122271,,,1.2657534247,mortality_cause,htn
All cause mortality,1,1.6862224332,,,1.2712328767,mortality_cause,htn
All cause mortality,1,1.6909326394,,,1.2739726027,mortality_cause,htn
All cause mortality,1,1.6956428455,,,1.2767123288,mortality_cause,htn
All cause mortality,1,1.7003530516,,,1.2794520548,mortality_cause,htn
All cause mortality,1,1.7050632578,,,1.2821917808,mortality_cause,htn
All cause mortality,1,1.7191931991,,,1.2904109589,mortality_cause,htn
All cause mortality,1,1.7286133857,,,1.2931506849,mortality_cause,htn
All cause mortality,1,1.7427433269,,,1.295890411,mortality_cause,htn
All cause mortality,1,1.7474535331,,,1.298630137,mortality_cause,htn
All cause mortality,1,1.7568737197,,,1.301369863,mortality_cause,htn
All cause mortality,1,1.7662939063,,,1.304109589,mortality_cause,htn
All cause mortality,1,1.7710041126,,,1.3123287671,mortality_cause,htn
All cause mortality,1,1.7757143188,,,1.3178082192,mortality_cause,htn
All cause mortality,1,1.780424525,,,1.3232876712,mortality_cause,htn
All cause mortality,1,1.7851347313,,,1.3260273973,mortality_cause,htn
All cause mortality,1,1.7945549178,,,1.3287671233,mortality_cause,htn
All cause mortality,1,1.81810369,,,1.3315068493,mortality_cause,htn
All cause mortality,1,1.8275238768,,,1.3342465753,mortality_cause,htn
All cause mortality,1,1.8369440635,,,1.3369863014,mortality_cause,htn
All cause mortality,1,1.8416542699,,,1.3424657534,mortality_cause,htn
All cause mortality,1,1.8510744566,,,1.3452054795,mortality_cause,htn
All cause mortality,1,1.855784663,,,1.3506849315,mortality_cause,htn
All cause mortality,1,1.8604948694,,,1.3534246575,mortality_cause,htn
All cause mortality,1,1.8652050757,,,1.3561643836,mortality_cause,htn
All cause mortality,1,1.8699152821,,,1.3589041096,mortality_cause,htn
All cause mortality,1,1.8793354688,,,1.3616438356,mortality_cause,htn
All cause mortality,1,1.8840456752,,,1.3643835616,mortality_cause,htn
All cause mortality,1,1.8934658619,,,1.3671232877,mortality_cause,htn
All cause mortality,1,1.9075958027,,,1.3698630137,mortality_cause,htn
All cause mortality,1,1.9123060091,,,1.3808219178,mortality_cause,htn
All cause mortality,1,1.9170162155,,,1.3863013699,mortality_cause,htn
All cause mortality,1,1.9264364022,,,1.3890410959,mortality_cause,htn
All cause mortality,1,1.9311466087,,,1.3945205479,mortality_cause,htn
All cause mortality,1,1.9358568151,,,1.397260274,mortality_cause,htn
All cause mortality,1,1.9405670216,,,1.4082191781,mortality_cause,htn
All cause mortality,1,1.945277228,,,1.4136986301,mortality_cause,htn
All cause mortality,1,1.9499874345,,,1.4164383562,mortality_cause,htn
All cause mortality,1,1.9594076211,,,1.4219178082,mortality_cause,htn
All cause mortality,1,1.9641178276,,,1.4273972603,mortality_cause,htn
All cause mortality,1,1.9829572956,,,1.4301369863,mortality_cause,htn
All cause mortality,1,1.9923774823,,,1.4356164384,mortality_cause,htn
All cause mortality,1,2.001797669,,,1.4383561644,mortality_cause,htn
All cause mortality,1,2.0112178557,,,1.4438356164,mortality_cause,htn
All cause mortality,1,2.0206380424,,,1.4575342466,mortality_cause,htn
All cause mortality,1,2.0300582291,,,1.4602739726,mortality_cause,htn
All cause mortality,1,2.0347684357,,,1.4630136986,mortality_cause,htn
All cause mortality,1,2.0394786423,,,1.4712328767,mortality_cause,htn
All cause mortality,1,2.0441888489,,,1.4739726027,mortality_cause,htn
All cause mortality,1,2.0488990554,,,1.4794520548,mortality_cause,htn
All cause mortality,1,2.0583192421,,,1.4821917808,mortality_cause,htn
All cause mortality,1,2.0724491823,,,1.4904109589,mortality_cause,htn
All cause mortality,1,2.081869369,,,1.4931506849,mortality_cause,htn
All cause mortality,1,2.0959993092,,,1.495890411,mortality_cause,htn
All cause mortality,1,2.1007095158,,,1.501369863,mortality_cause,htn
All cause mortality,1,2.1054197225,,,1.5068493151,mortality_cause,htn
All cause mortality,1,2.1101299292,,,1.5095890411,mortality_cause,htn
All cause mortality,1,2.1195501159,,,1.5123287671,mortality_cause,htn
All cause mortality,1,2.1289703026,,,1.5150684932,mortality_cause,htn
All cause mortality,1,2.1336805092,,,1.5178082192,mortality_cause,htn
All cause mortality,1,2.1525199759,,,1.5232876712,mortality_cause,htn
All cause mortality,1,2.1572301826,,,1.5260273973,mortality_cause,htn
All cause mortality,1,2.1666503694,,,1.5315068493,mortality_cause,htn
All cause mortality,1,2.1807803094,,,1.5369863014,mortality_cause,htn
All cause mortality,1,2.1854905161,,,1.5424657534,mortality_cause,htn
All cause mortality,1,2.1902007229,,,1.5452054795,mortality_cause,htn
All cause mortality,1,2.2090401892,,,1.5506849315,mortality_cause,htn
All cause mortality,1,2.2137503961,,,1.5534246575,mortality_cause,htn
All cause mortality,1,2.2231705829,,,1.5589041096,mortality_cause,htn
All cause mortality,1,2.2325907698,,,1.5616438356,mortality_cause,htn
All cause mortality,1,2.2420109566,,,1.5671232877,mortality_cause,htn
All cause mortality,1,2.2467211635,,,1.5698630137,mortality_cause,htn
All cause mortality,1,2.2514313704,,,1.5726027397,mortality_cause,htn
All cause mortality,1,2.2608515572,,,1.5753424658,mortality_cause,htn
All cause mortality,1,2.270271744,,,1.5808219178,mortality_cause,htn
All cause mortality,1,2.2796919309,,,1.5835616438,mortality_cause,htn
All cause mortality,1,2.2844021378,,,1.5863013699,mortality_cause,htn
All cause mortality,1,2.2938223246,,,1.5890410959,mortality_cause,htn
All cause mortality,1,2.2985325315,,,1.5917808219,mortality_cause,htn
All cause mortality,1,2.3032427385,,,1.5945205479,mortality_cause,htn
All cause mortality,1,2.3079529454,,,1.602739726,mortality_cause,htn
All cause mortality,1,2.3126631524,,,1.6082191781,mortality_cause,htn
All cause mortality,1,2.3220833391,,,1.6109589041,mortality_cause,htn
All cause mortality,1,2.3315035259,,,1.6136986301,mortality_cause,htn
All cause mortality,1,2.3362137329,,,1.6164383562,mortality_cause,htn
All cause mortality,1,2.3503436722,,,1.6191780822,mortality_cause,htn
All cause mortality,1,2.3644736116,,,1.6219178082,mortality_cause,htn
All cause mortality,1,2.3738937985,,,1.6246575342,mortality_cause,htn
All cause mortality,1,2.3833139853,,,1.6301369863,mortality_cause,htn
All cause mortality,1,2.3927341721,,,1.6328767123,mortality_cause,htn
All cause mortality,1,2.3974443792,,,1.6356164384,mortality_cause,htn
All cause mortality,1,2.406864566,,,1.6383561644,mortality_cause,htn
All cause mortality,1,2.4162847528,,,1.6493150685,mortality_cause,htn
All cause mortality,1,2.4209949599,,,1.6520547945,mortality_cause,htn
All cause mortality,1,2.425705167,,,1.6547945205,mortality_cause,htn
All cause mortality,1,2.430415374,,,1.6575342466,mortality_cause,htn
All cause mortality,1,2.4351255811,,,1.6602739726,mortality_cause,htn
All cause mortality,1,2.4398357882,,,1.6630136986,mortality_cause,htn
All cause mortality,1,2.4445459953,,,1.6657534247,mortality_cause,htn
All cause mortality,1,2.4492562024,,,1.6739726027,mortality_cause,htn
All cause mortality,1,2.4539664094,,,1.6767123288,mortality_cause,htn
All cause mortality,1,2.4586766165,,,1.6821917808,mortality_cause,htn
All cause mortality,1,2.4633868236,,,1.6849315068,mortality_cause,htn
All cause mortality,1,2.4680970307,,,1.6904109589,mortality_cause,htn
All cause mortality,1,2.4728072378,,,1.6931506849,mortality_cause,htn
All cause mortality,1,2.4775174449,,,1.695890411,mortality_cause,htn
All cause mortality,1,2.4822276519,,,1.701369863,mortality_cause,htn
All cause mortality,1,2.4963575907,,,1.7095890411,mortality_cause,htn
All cause mortality,1,2.5057777774,,,1.7123287671,mortality_cause,htn
All cause mortality,1,2.5104879845,,,1.7150684932,mortality_cause,htn
All cause mortality,1,2.5199081712,,,1.7205479452,mortality_cause,htn
All cause mortality,1,2.5246183783,,,1.7232876712,mortality_cause,htn
All cause mortality,1,2.5387483169,,,1.7260273973,mortality_cause,htn
All cause mortality,1,2.5481685036,,,1.7315068493,mortality_cause,htn
All cause mortality,1,2.5575886903,,,1.7369863014,mortality_cause,htn
All cause mortality,1,2.567008877,,,1.7424657534,mortality_cause,htn
All cause mortality,1,2.5717190842,,,1.7452054795,mortality_cause,htn
All cause mortality,1,2.5858490227,,,1.7506849315,mortality_cause,htn
All cause mortality,1,2.5905592299,,,1.7534246575,mortality_cause,htn
All cause mortality,1,2.5952694372,,,1.7616438356,mortality_cause,htn
All cause mortality,1,2.6046896239,,,1.7643835616,mortality_cause,htn
All cause mortality,1,2.6093998311,,,1.7671232877,mortality_cause,htn
All cause mortality,1,2.6188200178,,,1.7698630137,mortality_cause,htn
All cause mortality,1,2.6282402045,,,1.7726027397,mortality_cause,htn
All cause mortality,1,2.6329504118,,,1.7780821918,mortality_cause,htn
All cause mortality,1,2.64708035,,,1.7808219178,mortality_cause,htn
All cause mortality,1,2.6565005367,,,1.7835616438,mortality_cause,htn
All cause mortality,1,2.661210744,,,1.7863013699,mortality_cause,htn
All cause mortality,1,2.6659209513,,,1.7890410959,mortality_cause,htn
All cause mortality,1,2.6706311586,,,1.7917808219,mortality_cause,htn
All cause mortality,1,2.675341366,,,1.7945205479,mortality_cause,htn
All cause mortality,1,2.6800515733,,,1.797260274,mortality_cause,htn
All cause mortality,1,2.6847617806,,,1.8,mortality_cause,htn
All cause mortality,1,2.6894719879,,,1.8054794521,mortality_cause,htn
All cause mortality,1,2.6988921745,,,1.8109589041,mortality_cause,htn
All cause mortality,1,2.7036023819,,,1.8136986301,mortality_cause,htn
All cause mortality,1,2.7130225685,,,1.8164383562,mortality_cause,htn
All cause mortality,1,2.7177327758,,,1.8219178082,mortality_cause,htn
All cause mortality,1,2.7271529624,,,1.8273972603,mortality_cause,htn
All cause mortality,1,2.736573149,,,1.8301369863,mortality_cause,htn
All cause mortality,1,2.7459933357,,,1.8328767123,mortality_cause,htn
All cause mortality,1,2.750703543,,,1.8356164384,mortality_cause,htn
All cause mortality,1,2.7554137504,,,1.8465753425,mortality_cause,htn
All cause mortality,1,2.7601239578,,,1.8547945205,mortality_cause,htn
All cause mortality,1,2.7648341651,,,1.8575342466,mortality_cause,htn
All cause mortality,1,2.7789641027,,,1.8602739726,mortality_cause,htn
All cause mortality,1,2.7930940404,,,1.8630136986,mortality_cause,htn
All cause mortality,1,2.7978042478,,,1.8684931507,mortality_cause,htn
All cause mortality,1,2.8072244344,,,1.8712328767,mortality_cause,htn
All cause mortality,1,2.8260638946,,,1.8739726027,mortality_cause,htn
All cause mortality,1,2.8307741021,,,1.8767123288,mortality_cause,htn
All cause mortality,1,2.8401942888,,,1.8794520548,mortality_cause,htn
All cause mortality,1,2.8496144755,,,1.8849315068,mortality_cause,htn
